# written by Matlab function write_data_modem
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 27.5106 -112.5610
> 18 78
1.778279E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -2.312884E+00   -1.560820E+00    1.391030E+00
3.162277E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -1.805432E+00   -2.669255E+00    1.345529E+00
3.162277E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    4.981576E+00    7.313621E+00    1.345529E+00
3.162277E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -4.621123E+00   -8.315915E+00    1.345529E+00
3.162277E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -5.649995E-01    1.874345E+00    1.345529E+00
5.623415E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -1.854515E-01   -1.784650E+00    7.426971E-01
5.623415E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    3.700482E+00    7.147612E+00    7.426971E-01
5.623415E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -3.136066E+00   -5.055962E+00    7.426971E-01
5.623415E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -1.079074E+00   -8.331685E-01    7.426971E-01
1.000000E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX    2.575550E-01   -8.614171E-01    6.862037E-01
1.000000E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    2.974257E+00    3.483121E+00    6.862037E-01
1.000000E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -2.937703E+00   -3.375630E+00    6.862037E-01
1.000000E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -1.403777E+00    2.339536E-01    6.862037E-01
1.778279E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX    6.969345E-01   -6.276693E-01    6.419263E-01
1.778279E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    2.785440E+00    1.843377E+00    6.419263E-01
1.778279E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -2.911907E+00   -2.480566E+00    6.419263E-01
1.778279E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -1.327332E+00    2.144500E-01    6.419263E-01
3.162277E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX    4.950633E-01   -1.866326E-01    6.360366E-01
3.162277E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    3.457829E+00    1.366876E+00    6.360366E-01
3.162277E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -3.336897E+00   -1.988774E+00    6.360366E-01
3.162277E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -5.039350E-01    1.627514E-01    6.360366E-01
5.623415E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -1.932985E-01    3.820025E-01    5.264964E-01
5.623415E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    2.494840E+00    1.074318E+00    5.264964E-01
5.623415E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -2.631886E+00   -1.655366E+00    5.264964E-01
5.623415E+00 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -5.851568E-01    7.451889E-02    5.264964E-01
1.000000E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -8.176964E-01    8.608167E-01    4.358216E-01
1.000000E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    1.667916E+00    8.921863E-01    4.358216E-01
1.000000E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -1.809421E+00   -1.401351E+00    4.358216E-01
1.000000E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -4.872219E-01   -3.031937E-01    4.358216E-01
1.778279E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -5.989092E-01    7.550803E-01    3.426112E-01
1.778279E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    1.451376E+00    8.154976E-01    3.426112E-01
1.778279E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -1.265210E+00   -1.193772E+00    3.426112E-01
1.778279E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -3.223365E-01   -4.035334E-01    3.426112E-01
3.162277E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -7.941844E-01    1.922666E-01    2.140647E-01
3.162277E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    1.698249E+00    7.911400E-01    2.140647E-01
3.162277E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -8.848303E-01   -1.024695E+00    2.140647E-01
3.162277E+01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -7.838534E-01   -3.636994E-01    2.140647E-01
3.162277E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    5.206276E+00    1.332536E+01    3.060541E+00
3.162277E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    2.466519E+01    5.555539E+01    3.060541E+00
3.162277E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -2.470677E+01   -5.647179E+01    3.060541E+00
3.162277E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    3.765389E+00    1.955918E+00    3.060541E+00
5.623415E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    3.116974E+00    8.832593E+00    2.031171E+00
5.623415E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    1.603182E+01    3.652192E+01    2.031171E+00
5.623415E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -1.786840E+01   -3.731745E+01    2.031171E+00
5.623415E-02 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    2.252087E+00    1.814245E+00    2.031171E+00
1.000000E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    2.008551E+00    5.520399E+00    1.322678E+00
1.000000E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    1.008943E+01    2.365064E+01    1.322678E+00
1.000000E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYX   -1.177679E+01   -2.453563E+01    1.322678E+00
1.000000E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZYY    2.109023E+00    1.212854E+00    1.322678E+00
1.778279E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXX    7.323254E-01    3.287899E+00    8.827220E-01
1.778279E-01 TV05   27.5090 -112.5561     -150.000      450.000     -725.000 ZXY    6.505611E+00    1.584970E+01    8.827220E-01
