# ModEM impedance responses for written by Matlab function write_data_modem                                                         
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>   27.511-112.561
>     18    78
3.162277E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -2.064230E-01  -2.459600E-01   2.000000E+15
5.623415E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -7.736104E-01   4.952794E-01   2.000000E+15
5.623415E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   4.932658E+00   2.591749E+00   2.000000E+15
5.623415E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -1.429572E+00  -1.398073E+00   2.000000E+15
5.623415E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -9.863432E-02  -2.359218E-01   2.000000E+15
1.000000E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -9.742500E-01   4.119348E-01   2.000000E+15
1.000000E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   4.118914E+00   2.249536E+00   2.000000E+15
1.000000E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -1.054936E+00  -1.059927E+00   2.000000E+15
1.000000E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -3.052248E-02  -1.906735E-01   2.000000E+15
1.778279E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -1.114616E+00   2.518601E-01   2.000000E+15
1.778279E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   3.387873E+00   1.963145E+00   2.000000E+15
1.778279E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -7.806523E-01  -7.980329E-01   2.000000E+15
1.778279E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY   3.362977E-02  -1.495034E-01   2.000000E+15
3.162277E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -1.232053E+00   4.721518E-02   2.000000E+15
3.162277E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   2.735143E+00   1.714628E+00   2.000000E+15
3.162277E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -5.844495E-01  -5.994543E-01   2.000000E+15
3.162277E+01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY   7.418118E-02  -1.026671E-01   2.000000E+15
3.162277E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXX   2.175423E+00   8.341252E-01   2.000000E+15
3.162277E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZXY   1.383294E+01   1.315121E+01   2.000000E+15
3.162277E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYX  -1.338826E+01  -1.274963E+01   2.000000E+15
3.162277E-02          TV03           27.531 -112.562    2250.000    -150.000    -750.000     ZYY  -1.016931E+00  -3.386630E-01   2.000000E+15
